"sample_index","timestamp_utc","elapsed_seconds","pid","parent_pid","process_name","instance_key","event","cpu_total_seconds","working_set_bytes","private_bytes","error"
"36","2026-09-12T05:21:18.7075678Z","63.015803","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","9797632","1544192",""
"36","2026-09-12T05:21:18.7317601Z","63.039996","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","0.546875","89665536","95846400",""
"36","2026-09-12T05:21:18.7550203Z","63.063262","14372","65944","UnrealEditor","14372:639247872156630390","Sample","93.187500","3420626944","3818549248",""
"36","2026-09-12T05:21:18.7795472Z","63.087786","90976","14372","EpicWebHelper.exe","90976:639247872455514780","Sample","2.359375","74575872","48357376",""
"36","2026-09-12T05:21:18.8048156Z","63.113054","51796","14372","EpicWebHelper.exe","51796:639247872455315220","Sample","0.062500","38912000","24367104",""
"36","2026-09-12T05:21:18.8278911Z","63.136128","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.046875","28663808","19374080",""
"36","2026-09-12T05:21:18.8527095Z","63.160955","46004","14372","zenserver.exe","46004:639247872218402360","Sample","1.031250","55525376","223354880",""
"36","2026-09-12T05:21:18.8763350Z","63.184573","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.218750","41390080","21733376",""
"37","2026-09-12T05:21:20.5661743Z","64.874428","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","9797632","1544192",""
"37","2026-09-12T05:21:20.5912104Z","64.899467","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","0.593750","90828800","97013760",""
"37","2026-09-12T05:21:20.6161033Z","64.924360","14372","65944","UnrealEditor","14372:639247872156630390","Sample","96.437500","3420692480","3818549248",""
"37","2026-09-12T05:21:20.6408236Z","64.949080","90976","14372","EpicWebHelper.exe","90976:639247872455514780","Sample","2.500000","75145216","48361472",""
"37","2026-09-12T05:21:20.6671674Z","64.975425","51796","14372","EpicWebHelper.exe","51796:639247872455315220","Sample","0.062500","38912000","24367104",""
"37","2026-09-12T05:21:20.6914311Z","64.999687","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.046875","28663808","19374080",""
"37","2026-09-12T05:21:20.7156423Z","65.023898","46004","14372","zenserver.exe","46004:639247872218402360","Sample","1.046875","55525376","223354880",""
"37","2026-09-12T05:21:20.7394990Z","65.047756","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.218750","41390080","21733376",""
"38","2026-09-12T05:21:22.3911947Z","66.699468","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","9797632","1544192",""
"38","2026-09-12T05:21:22.4133291Z","66.721604","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","0.671875","87412736","95846400",""
"38","2026-09-12T05:21:22.4353040Z","66.743583","14372","65944","UnrealEditor","14372:639247872156630390","Sample","99.031250","3422781440","3821674496",""
"38","2026-09-12T05:21:22.4361198Z","66.744388","90976","14372","EpicWebHelper.exe","90976:639247872455514780","SampleFailed",,,,"Cannot find a process with the process identifier 90976."
"38","2026-09-12T05:21:22.4585614Z","66.766838","51796","14372","EpicWebHelper.exe","51796:639247872455315220","Sample","0.062500","38912000","24367104",""
"38","2026-09-12T05:21:22.4802632Z","66.788538","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.062500","28766208","19419136",""
"38","2026-09-12T05:21:22.5034140Z","66.811690","46004","14372","zenserver.exe","46004:639247872218402360","Sample","1.046875","55533568","223358976",""
"38","2026-09-12T05:21:22.5286625Z","66.836937","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.218750","41390080","21733376",""
"39","2026-09-12T05:21:24.1815560Z","68.489848","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","9797632","1544192",""
"39","2026-09-12T05:21:24.2059302Z","68.514223","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","0.687500","87412736","95846400",""
"39","2026-09-12T05:21:24.2295619Z","68.537856","14372","65944","UnrealEditor","14372:639247872156630390","Sample","101.968750","3429666816","3825848320",""
"39","2026-09-12T05:21:24.2296699Z","68.537955","90976","14372","EpicWebHelper.exe","90976:639247872455514780","Exited",,,,""
"39","2026-09-12T05:21:24.2552353Z","68.563530","51796","14372","EpicWebHelper.exe","51796:639247872455315220","Sample","0.062500","38912000","24367104",""
"39","2026-09-12T05:21:24.2791136Z","68.587407","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.062500","28766208","19419136",""
"39","2026-09-12T05:21:24.3036803Z","68.611973","46004","14372","zenserver.exe","46004:639247872218402360","Sample","1.062500","55533568","223354880",""
"39","2026-09-12T05:21:24.3270286Z","68.635323","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.218750","41390080","21733376",""
"40","2026-09-12T05:21:26.0413643Z","70.349677","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","9797632","1544192",""
"40","2026-09-12T05:21:26.0650826Z","70.373395","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","0.687500","87412736","95846400",""
"40","2026-09-12T05:21:26.0890104Z","70.397322","14372","65944","UnrealEditor","14372:639247872156630390","Sample","104.921875","3427332096","3825848320",""
"40","2026-09-12T05:21:26.1139665Z","70.422279","51796","14372","EpicWebHelper.exe","51796:639247872455315220","Sample","0.062500","38912000","24367104",""
"40","2026-09-12T05:21:26.1374195Z","70.445735","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.062500","28766208","19419136",""
"40","2026-09-12T05:21:26.1609164Z","70.469230","46004","14372","zenserver.exe","46004:639247872218402360","Sample","1.062500","55533568","223354880",""
"40","2026-09-12T05:21:26.1849989Z","70.493311","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.218750","41390080","21733376",""
"41","2026-09-12T05:21:27.8280106Z","72.136340","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","9797632","1544192",""
"41","2026-09-12T05:21:27.8533000Z","72.161631","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","0.687500","87412736","95846400",""
"41","2026-09-12T05:21:27.8773148Z","72.185646","14372","65944","UnrealEditor","14372:639247872156630390","Sample","107.578125","3427864576","3826249728",""
"41","2026-09-12T05:21:27.9014095Z","72.209740","51796","14372","EpicWebHelper.exe","51796:639247872455315220","Sample","0.062500","38912000","24367104",""
"41","2026-09-12T05:21:27.9259857Z","72.234316","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.062500","28766208","19419136",""
"41","2026-09-12T05:21:27.9497468Z","72.258078","46004","14372","zenserver.exe","46004:639247872218402360","Sample","1.078125","55537664","223358976",""
"41","2026-09-12T05:21:27.9727756Z","72.281108","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.218750","41390080","21733376",""
"42","2026-09-12T05:21:29.5503750Z","73.858722","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","9797632","1544192",""
"42","2026-09-12T05:21:29.5734049Z","73.881753","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","0.687500","87412736","95846400",""
"42","2026-09-12T05:21:29.5964449Z","73.904792","14372","65944","UnrealEditor","14372:639247872156630390","Sample","109.921875","3427135488","3823976448",""
"42","2026-09-12T05:21:29.6202508Z","73.928601","51796","14372","EpicWebHelper.exe","51796:639247872455315220","Sample","0.062500","38912000","24367104",""
"42","2026-09-12T05:21:29.6441582Z","73.952508","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.062500","28766208","19419136",""
"42","2026-09-12T05:21:29.6681549Z","73.976504","46004","14372","zenserver.exe","46004:639247872218402360","Sample","1.078125","55541760","223313920",""
"42","2026-09-12T05:21:29.6915172Z","73.999865","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.218750","41390080","21733376",""
"43","2026-09-12T05:21:31.2769413Z","75.585309","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","9797632","1544192",""
"43","2026-09-12T05:21:31.2999306Z","75.608296","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","0.718750","87412736","95846400",""
"43","2026-09-12T05:21:31.3241776Z","75.632543","14372","65944","UnrealEditor","14372:639247872156630390","Sample","112.687500","3427172352","3824242688",""
"43","2026-09-12T05:21:31.3468330Z","75.655201","51796","14372","EpicWebHelper.exe","51796:639247872455315220","Sample","0.062500","38912000","24367104",""
"43","2026-09-12T05:21:31.3705543Z","75.678922","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.062500","28766208","19419136",""
"43","2026-09-12T05:21:31.3957038Z","75.704071","46004","14372","zenserver.exe","46004:639247872218402360","Sample","1.093750","55545856","223318016",""
"43","2026-09-12T05:21:31.4231525Z","75.731520","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.218750","41390080","21733376",""
"44","2026-09-12T05:21:33.0065689Z","77.314954","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","9797632","1544192",""
"44","2026-09-12T05:21:33.0313260Z","77.339712","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","0.718750","87412736","95846400",""
"44","2026-09-12T05:21:33.0553234Z","77.363707","14372","65944","UnrealEditor","14372:639247872156630390","Sample","115.062500","3427328000","3824902144",""
"44","2026-09-12T05:21:33.0786543Z","77.387040","51796","14372","EpicWebHelper.exe","51796:639247872455315220","Sample","0.062500","38912000","24367104",""
"44","2026-09-12T05:21:33.1020933Z","77.410483","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.062500","28766208","19419136",""
"44","2026-09-12T05:21:33.1247829Z","77.433167","46004","14372","zenserver.exe","46004:639247872218402360","Sample","1.109375","55541760","223313920",""
"44","2026-09-12T05:21:33.1505319Z","77.458917","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.218750","41390080","21733376",""
"45","2026-09-12T05:21:34.7553339Z","79.063735","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","9797632","1544192",""
"45","2026-09-12T05:21:34.7804145Z","79.088817","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","0.718750","87412736","95846400",""
"45","2026-09-12T05:21:34.8053145Z","79.113716","14372","65944","UnrealEditor","14372:639247872156630390","Sample","118.046875","3427356672","3824902144",""
"45","2026-09-12T05:21:34.8293135Z","79.137717","51796","14372","EpicWebHelper.exe","51796:639247872455315220","Sample","0.062500","38912000","24367104",""
"45","2026-09-12T05:21:34.8532614Z","79.161664","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.062500","28766208","19419136",""
"45","2026-09-12T05:21:34.8773049Z","79.185708","46004","14372","zenserver.exe","46004:639247872218402360","Sample","1.109375","55541760","223313920",""
"45","2026-09-12T05:21:34.9010284Z","79.209433","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.218750","41390080","21733376",""
"46","2026-09-12T05:21:36.6093185Z","80.917746","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","9797632","1544192",""
"46","2026-09-12T05:21:36.6390545Z","80.947474","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","0.718750","87412736","95846400",""
"46","2026-09-12T05:21:36.6678932Z","80.976316","14372","65944","UnrealEditor","14372:639247872156630390","Sample","121.093750","3425972224","3823517696",""
"46","2026-09-12T05:21:36.6960738Z","81.004502","51796","14372","EpicWebHelper.exe","51796:639247872455315220","Sample","0.062500","38912000","24367104",""
"46","2026-09-12T05:21:36.7206966Z","81.029118","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.062500","28766208","19419136",""
"46","2026-09-12T05:21:36.7464804Z","81.054903","46004","14372","zenserver.exe","46004:639247872218402360","Sample","1.125000","55541760","223313920",""
"46","2026-09-12T05:21:36.7714208Z","81.079844","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.218750","41390080","21733376",""
"47","2026-09-12T05:21:38.5011381Z","82.809579","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","9797632","1544192",""
"47","2026-09-12T05:21:38.5253036Z","82.833751","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","0.718750","87412736","95846400",""
"47","2026-09-12T05:21:38.5517494Z","82.860192","14372","65944","UnrealEditor","14372:639247872156630390","Sample","124.843750","3425980416","3823517696",""
"47","2026-09-12T05:21:38.5777649Z","82.886206","51796","14372","EpicWebHelper.exe","51796:639247872455315220","Sample","0.062500","38912000","24367104",""
"47","2026-09-12T05:21:38.6007419Z","82.909184","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.062500","28766208","19419136",""
"47","2026-09-12T05:21:38.6241391Z","82.932580","46004","14372","zenserver.exe","46004:639247872218402360","Sample","1.125000","55541760","223313920",""
"47","2026-09-12T05:21:38.6477431Z","82.956184","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.218750","41390080","21733376",""
"48","2026-09-12T05:21:40.6206339Z","84.929097","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","9797632","1544192",""
"48","2026-09-12T05:21:40.6478086Z","84.956272","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","0.718750","87412736","95846400",""
"48","2026-09-12T05:21:40.6755811Z","84.984045","14372","65944","UnrealEditor","14372:639247872156630390","Sample","128.296875","3426082816","3823517696",""
"48","2026-09-12T05:21:40.7045053Z","85.012969","51796","14372","EpicWebHelper.exe","51796:639247872455315220","Sample","0.062500","38912000","24367104",""
"48","2026-09-12T05:21:40.7298893Z","85.038357","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.062500","28766208","19419136",""
"48","2026-09-12T05:21:40.7611635Z","85.069629","46004","14372","zenserver.exe","46004:639247872218402360","Sample","1.156250","55549952","223313920",""
"48","2026-09-12T05:21:40.7944654Z","85.102931","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.218750","41390080","21733376",""
"49","2026-09-12T05:21:42.9971538Z","87.305641","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","9797632","1544192",""
"49","2026-09-12T05:21:43.0258481Z","87.334335","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","0.718750","87412736","95846400",""
"49","2026-09-12T05:21:43.0546745Z","87.363164","14372","65944","UnrealEditor","14372:639247872156630390","Sample","132.500000","3426390016","3823648768",""
"49","2026-09-12T05:21:43.0909688Z","87.399460","51796","14372","EpicWebHelper.exe","51796:639247872455315220","Sample","0.062500","38912000","24367104",""
"49","2026-09-12T05:21:43.1258615Z","87.434354","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.062500","28766208","19419136",""
